"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-06-26";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"17";"ul. WRÓBLA ";"52 ";"7";"50.83";"300000.00";"5902.03";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"brak informacji w akcie notarialnym cena brutto czy netto;III piętro, 3 pokoje, łazienka, przedpokój, przynależna piwnica o pow. 4.68 m2;Obręb: 0028 - Grabiszyn, Ark.: 17, Nr dz.: 9/3;księga gruntowa: WR1K/00119818/4";"";"300000.00";"5902.03";"";"";"WR1K/00125654/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"6116/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-327";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9/3";"11573";"45/10000
"
"";"2017-02-01";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"4";"ul. WYB. JÓZEFA CONRADA-KORZENIOWSKIEGO ";"11 ";"4";"47.64";"135000.00";"2833.75";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"Lokal położony na Ip., składa się z 3 pokoi ,kuchni, wc i przedpokoju.;Obręb: 0051 - Kleczków, Ark.: 4, Nr dz.: 4/16;księga gruntowa: WR1K/00073318/4";"";"135000.00";"2833.75";"";"";"WR1K/00073728/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"164/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4/16";"142";"1128/10000
"
"";"2017-03-08";"dolnośląskie";"Wrocław";"Wrocław-Śródmieście (delegatura)";"Wrocław-Śródmieście";"Śródmieście";"Plac Grunwaldzki (05)";"30";"ul. WYB. LUDWIKA PASTEURA ";"17 ";"10";"130.65";"640000.00";"4898.58";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"4 piętro, 4 pokoje, ciemna kuchnia, łazienka, garderoba, przedpokój;Obręb: 0005 - Plac Grunwaldzki, Ark.: 30, Nr dz.: 5;księga gruntowa: WR1K/00071412/9";"";"640000.00";"4898.58";"";"";"WR1K/00293281/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"4511/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"437";"899/10000
"
"";"2017-06-26";"dolnośląskie";"Wrocław";"Wrocław-Śródmieście (delegatura)";"Wrocław-Śródmieście";"Śródmieście";"Plac Grunwaldzki (05)";"34";"ul. WYB. STANISŁAWA WYSPIANSKIEGO ";"11 ";"52";"50.61";"470000.00";"9286.70";"";"";"";"";"2";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"4 piętro,2 pokoje w tym 1 z aneksem kuchennym,połaczony z przedpokojem,łazienka;Obręb: 0005 - Plac Grunwaldzki, Ark.: 34, Nr dz.: 6/6;księga gruntowa: ";"";"470000.00";"9286.70";"";"";"WR1K/00192013/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"12244/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-370";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6/6";"1592";"5061/479649
"
"";"2017-03-22";"dolnośląskie";"Wrocław";"Wrocław-Śródmieście (delegatura)";"Wrocław-Śródmieście";"Śródmieście";"Plac Grunwaldzki (05)";"34";"ul. WYB. STANISŁAWA WYSPIANSKIEGO ";"18 ";"7";"21.82";"209000.00";"9578.37";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"3 kondygnacja, pokój, kuchnia z przedpokojem, łazienka z wc;Obręb: 0005 - Plac Grunwaldzki, Ark.: 34, Nr dz.: 12;księga gruntowa: WR1K/00087100/4";"";"209000.00";"9578.37";"";"";"WR1K/00349156/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"862/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-370";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12";"230";"308/10000
"
"";"2017-07-25";"dolnośląskie";"Wrocław";"Wrocław-Śródmieście (delegatura)";"Wrocław-Śródmieście";"Śródmieście";"Plac Grunwaldzki (05)";"13";"ul. WYGODNA ";"13 ";"";"35.36";"199000.00";"5627.83";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"parter,2 pokoje, kuchnia,łazienka,przedpokój;Obręb: 0005 - Plac Grunwaldzki, Ark.: 13, Nr dz.: 45;księga gruntowa: WR1K/00080775/7";"";"199000.00";"5627.83";"";"";"WR1K/00199201/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"5203/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-323";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"45";"383";"243/10000
"
"";"2017-06-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Klecina (15)";"13";"ul. ZABRODZKA ";"1d ";"6";"73.45";"221833.00";"3020.19";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"pow. lokalu łącznie z pow. piwnicy, cena za udział w dz.4/23- osobno;2 piętro, 3 pokoje,kuhnia, łazienka,wc,przedpokój, piwnica;Obręb: 0015 - Klecina, Ark.: 13, Nr dz.: 4/25;księga gruntowa: WR1K/00171190/7";"";"221833.00";"3020.19";"";"";"WR1K/00177514/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"2603/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"52-336";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4/25";"9402";"7345/1400217
"
"";"2017-07-04";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Klecina (15)";"4";"ul. ZABRODZKA ";"42 ";"2";"108.0";"428000.00";"3962.96";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"pow. lokalu łącznie z pow. pom.przyna|eżnych;3 pokoje w tym jeden z aneksem kuchennym,łazienka,schody wejściowe (parter) ,klatka schodowa i oranżeria (1 piętro), pom.gospodarcze i garaż;Obręb: 0015 - Klecina, Ark.: 4, Nr dz.: 36/2,36/4;księga gruntowa: WR1K/00066110/4";"";"428000.00";"3962.96";"";"";"WR1K/00261092/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"1045/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"52-336";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"36/2,36/4";"4885";"527/10000
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Klecina (15)";"13";"ul. ZABRODZKA ";"8 ";"7";"49.6";"80000.00";"1612.90";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"udział 1/2 w lokalu;1 piętro, 2 pokoje,kuchnia,łazienka, pzedpokój;Obręb: 0015 - Klecina, Ark.: 13, Nr dz.: 7/1,8/1;księga gruntowa: KW99444";"";"80000.00";"1612.90";"";"";"WR1K/00113638/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"2184/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"52-336";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7/1,8/1";"4562";"18/2000
"
"";"2017-06-29";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"3";"ul. ZACHODNIA ";"16 ";"3";"56.39";"284000.00";"5036.35";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"b.d.;Lokal położony na IIp., składa się z 2 pokoi, kuchni, łazienki, wc i przedpokoju orazkomórki o pow. 3.90m2;Obręb: 0001 - Stare Miasto, Ark.: 3, Nr dz.: 13/4;księga gruntowa: ";"";"284000.00";"5036.35";"";"";"WR1K/00170785/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"3285/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-644";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13/4";"10007";"45/10000
"
"";"2017-07-31";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"3";"ul. ZACHODNIA ";"20 ";"50";"69.2";"200000.00";"2890.17";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"b.d.;Lokal położony na Vip., składa się z 3 pokoi wtym 1z aneksem kuchennym, łazienki iprzedpokoju piwnicy o pow. b.d.;Obręb: 0001 - Stare Miasto, Ark.: 3, Nr dz.: 13/2;księga gruntowa: ";"";"200000.00";"2890.17";"";"";"WR1K/00170783/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"2841/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-644";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13/2";"4201";"134/10000
"
"";"2017-10-27";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Księże Wielkie (18)";"1";"ul. ZAGŁĘBIOWSKA ";"6 ";"14";"44.5";"240000.00";"5393.26";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"IV kondygnacja (III piętro), pokój, pokój z aneksem kuchennym, łazienka i przedpokój ołącznej pow. użytk. 44.50 m2;Obręb: 0018 - Księże Wielkie, Ark.: 1, Nr dz.: 49/1;księga gruntowa: WR1K/00211365/8";"";"240000.00";"5393.26";"";"";"WR1K/00337259/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"7348/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"52-007";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"49/1";"1347";"4450/109424
"
"";"2017-06-13";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"13";"ul. ZAGONY ";"91 ";"1";"72.18";"430000.00";"5957.33";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"parter, 2 pokoje, w tym jeden z kuchnią, łazienka, wc, przedpokój, taras o pow.52.50m2, miejsce postojowe 3 i komórka lokatorska o pow. 3.50m2;Obręb: 0038 - Muchobór Wielki, Ark.: 13, Nr dz.: 42/7;księga gruntowa: WR1K/00261899/5";"";"430000.00";"5957.33";"";"";"WR1K/00266168/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"2816/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-614";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42/7";"3331";"3410315/100000000
"
"";"2017-08-03";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"15";"ul. ZAOLZIANSKA ";"4a ";"17";"80.6";"490000.00";"6079.40";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"jeden pokój, kuchnia, wc, garderoba, przedpokój na poziomie pienstym oraz 2pokoje, łazienka, przedpokój na poziomie drugim;Obręb: 0022 - Południe, Ark.: 15, Nr dz.: 18/2;księga gruntowa: WR1K/00149788/3";"";"490000.00";"6079.40";"";"";"WR1K/00265672/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"1365/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-334";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18/2";"2882";"261/10000
"
"";"2017-08-30";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"15";"ul. ZAOLZIANSKA ";"6b ";"6";"60.1";"206000.00";"3427.62";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 3 pokoje, kuchnia,łazienka,wc,przedpokój;Obręb: 0022 - Południe, Ark.: 15, Nr dz.: 24/1;księga gruntowa: WR1K/00166364/0";"";"206000.00";"3427.62";"";"";"WR1K/00258031/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"17279/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-334";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24/1";"2552";"196/2000
"
"";"2017-04-24";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"22";"ul. ZAPOROSKA ";"34 ";"6";"46.6";"200000.00";"4291.85";"";"";"";"";"4";"";"jednorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"1 piętro, 3 pokoje, kuchnia, łazienka i przedpokój;Obręb: 0022 - Południe, Ark.: 22, Nr dz.: 8;księga gruntowa: WR1K/00062047/3";"";"200000.00";"4291.85";"";"";"WR1K/00160231/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"1680/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-520";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"257";"215/10000
"
"";"2017-07-24";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"22";"ul. ZAPOROSKA ";"38 ";"40";"46.13";"305000.00";"6611.75";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"10 piętro, 3 pokoje, kuchnia,łazienka,przedpokój;Obręb: 0022 - Południe, Ark.: 22, Nr dz.: 6/2;księga gruntowa: WR1K/00143240/8";"";"305000.00";"6611.75";"";"";"WR1K/00146620/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"4496/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-520";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6/2";"3594";"109/10000
"
"";"2017-07-20";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"35";"ul. ZAPOROSKA ";"60 ";"21";"46.48";"234000.00";"5034.42";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"5 piętro, 3 pokoje, kuchnia, przedpokój, łazienka z wc;Obręb: 0022 - Południe, Ark.: 35, Nr dz.: 10;księga gruntowa: WR1K/00064628/4";"";"234000.00";"5034.42";"";"";"WR1K/00245700/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"7496/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-416";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"229";"467/10000
"
"";"2017-07-19";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"35";"ul. ZAPOROSKA ";"62 ";"22";"46.48";"218000.00";"4690.19";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"5 piętro, 3 pokoje, kuchnia, łazienka i przedpokój oraz piwnica o pow. 1.20m2;Obręb: 0022 - Południe, Ark.: 35, Nr dz.: 11;księga gruntowa: WR1K/00067628/5";"";"218000.00";"4690.19";"";"";"WR1K/00165157/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"2295/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-416";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11";"234";"464/10000
"
"";"2017-06-26";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"13";"ul. ZATORSKA ";"104 ";"3D";"48.07";"284000.00";"5908.05";"";"";"";"";"2";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 2 pokoje, przedpokój z aneksem kuchennym, łazienka;Obręb: 0068 - Zakrzów, Ark.: 13, Nr dz.: 41/1;księga gruntowa: WR1K/00289752/5";"";"284000.00";"5908.05";"";"";"WR1K/00292915/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"3316/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-215";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41/1";"5525";"6487/1000000
"
"";"2017-05-23";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"13";"ul. ZATORSKA ";"104 ";"4D";"48.21";"280000.00";"5807.92";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 2 pokoje, kuchnia, łazienka, przedpokój;Obręb: 0068 - Zakrzów, Ark.: 13, Nr dz.: 41/1;księga gruntowa: WR1K/00289752/5";"";"280000.00";"5807.92";"";"";"WR1K/00293606/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"1046/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-215";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41/1";"5525";"6506/1000000
"
"";"2017-03-29";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"18";"ul. ZATORSKA ";"45 ";"15";"59.9";"314000.00";"5242.07";"";"";"";"";"4";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"brutto;3 piętro, 3 pokoje, kuchnia, łazienka, wc, przedpokój, komórka o pow. 2.70m2;Obręb: 0068 - Zakrzów, Ark.: 18, Nr dz.: 22/4;księga gruntowa: WR1K/00097542/7";"";"314000.00";"5242.07";"";"";"WR1K/00246208/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"185/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-215";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"22/4";"2749";"303/10000
"
"";"2017-05-23";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"18";"ul. ZATORSKA ";"51 ";"11";"44.4";"240000.00";"5405.41";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"+ udział 105/10000 w działce 21/6 AM18 i udział 105/10000 w działce22/3 AM18;3 piętro, 2 pokoje w tym jeden z aneksem kuchennym, przedpokój, łazienka, komórkao pow. 2.28m2;Obręb: 0068 - Zakrzów, Ark.: 18, Nr dz.: 22/7;księga gruntowa: WR1K/00193082/7";"";"240000.00";"5405.41";"";"";"WR1K/00246995/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"4813/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-215";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"22/7";"2377";"198/10000
"
"";"2017-07-13";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"13";"ul. ZATORSKA ";"96 ";"3B";"49.32";"275000.00";"5575.83";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 2 pokoje, kuchnia, łazienka, przedpokój;Obręb: 0068 - Zakrzów, Ark.: 13, Nr dz.: 41/1;księga gruntowa: WR1K/00289752/5";"";"275000.00";"5575.83";"";"";"WR1K/00292150/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"3212/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-215";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41/1";"5525";"6656/1000000
"
"";"2017-06-26";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Różanka (61)";"12";"ul. ZAUŁEK ROGOZINSKI ";"13 ";"9";"41.6";"225000.00";"5408.65";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 2 pokoje, kuchnia, łazienka, wc, przedpokój;Obręb: 0061 - Różanka, Ark.: 12, Nr dz.: 25/2;księga gruntowa: WR1K/00121662/2";"";"225000.00";"5408.65";"";"";"WR1K/00169694/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"14258/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-116";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25/2";"1230";"146/10000
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Różanka (61)";"12";"ul. ZAUŁEK ROGOZINSKI ";"9 ";"17";"33.8";"249000.00";"7366.86";"";"";"";"";"3";"";"wieIorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"5 piętro, 2 pokoje, kuchnia, łazienka, przedpokój;Obręb: 0061 - Różanka, Ark.: 12, Nr dz.: 25/5;księga gruntowa: WR1K/00121664/6";"";"249000.00";"7366.86";"";"";"WR1K/00185086/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"4083/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-116";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25/5";"2032";"118/10000
"
